Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
94,jtimberlake,"""26565946""",Tweet,"""🙌 https://t.co/ZapcMdgrzj""",Twitter for iPhone,294,3310,2018-11-05,15:39:08,Male,Entertainment
95,jtimberlake,"""26565946""",Tweet,"""It’s #TheLastWeekend to get out there and get involved! My absentee ballot’s in... make sure you GO VOTE on Tuesday!! Remember: NO voting booth selfies 😂 https://t.co/PuVFUtp3tH https://t.co/Yt65eGUwJN""",Twitter for iPhone,862,9880,2018-11-04,13:54:34,Male,Entertainment
96,jtimberlake,"""26565946""",Tweet,"""#HINDSIGHT https://t.co/lWAOfRZ8sF https://t.co/kf7RsVknGP""",Twitter for iPhone,443,6083,2018-11-03,15:01:15,Male,Entertainment
97,leodicaprio,"""133880286""",Retweet,"""This election might be the most consequential of our lifetime. I urge you all to go to the polls and make your voice heard. Between now and election day, 11/6, visit https://t.co/sYbA4IJayU to get involved. https://t.co/54DtM4tAiz""",Twitter Web Client,7955,30720,2018-11-02,19:30:17,Male,Entertainment
98,jimmyfallon,"""15485441""",Retweet,"""Who knows @jtimberlake best? https://t.co/KsC1NUuZIH #FallonTonight""",Twitter Web Client,343,2642,2018-11-02,12:17:09,Male,Entertainment
99,jtimberlake,"""26565946""",Tweet,"""#safeword @JessicaBiel @jimmyfallon @FallonTonight https://t.co/jxTFLEdQ1G""",Twitter Web Client,810,8333,2018-11-02,04:01:29,Male,Entertainment
100,jtimberlake,"""26565946""",Tweet,"""TONIGHT @jimmyfallon @FallonTonight https://t.co/NplnePHoIN""",Twitter for iPhone,1526,23345,2018-11-02,03:53:19,Male,Entertainment
101,jtimberlake,"""26565946""",Tweet,"""Come and get em 🤫 #Hindsight @BNBuzz @HarperCollins 

https://t.co/xZPRKFhKf7 https://t.co/UB9m7Yi6Di""",Twitter for iPhone,877,8291,2018-11-01,17:11:06,Male,Entertainment
102,jtimberlake,"""26565946""",Tweet,"""🙌 https://t.co/ZqysAVBPo5""",Twitter for iPhone,1269,24664,2018-11-01,13:03:58,Male,Entertainment
103,fallontonight,"""19777398""",Retweet,"""We have a great show tomorrow! @jtimberlake is back on the show, @Sunnysuljic4 stops by, and music from @PistolAnnies! #FallonTonight""",Twitter Web Client,195,1356,2018-11-01,04:47:23,Male,Entertainment
104,jtimberlake,"""26565946""",Tweet,"""https://t.co/NZWRraEpCM https://t.co/8VnCtzqnkz""",Twitter for iPhone,652,7942,2018-11-01,02:07:42,Male,Entertainment
105,jtimberlake,"""26565946""",Tweet,"""Out here fighting crime in these streets. https://t.co/VaFDtBCVY5""",Twitter for iPhone,4972,53174,2018-11-01,00:45:38,Male,Entertainment
106,jtimberlake,"""26565946""",Tweet,"""HINDSIGHT is out TODAY! 
https://t.co/NZWRraEpCM https://t.co/ebzNL0DCxG""",Twitter for iPhone,1616,16564,2018-10-30,23:53:52,Male,Entertainment
107,jtimberlake,"""26565946""",Tweet,"""TOMORROW 🙌 #Hindsight 
https://t.co/NZWRraEpCM""",Twitter for iPhone,322,2422,2018-10-30,00:27:38,Male,Entertainment
108,jtimberlake,"""26565946""",Tweet,"""🙌 https://t.co/Jl3uZeybMS""",Twitter for iPhone,364,4609,2018-10-29,15:45:22,Male,Entertainment
109,jtimberlake,"""26565946""",Tweet,"""I won’t say it out loud (because I can’t) but I’m so excited this is hitting bookstores in 2 DAYS. If you haven’t already... get that pre-order!! #Hindsight https://t.co/NZWRraEpCM https://t.co/11m3xneKcs""",Twitter for iPhone,608,7057,2018-10-28,22:10:41,Male,Entertainment
110,jtimberlake,"""26565946""",Tweet,"""Memphis isn’t an easy place to describe, but if you’re from there, you’re proud to be. I know I am. I write a lot more about it in my book. But since that doesn’t come out for another four (!) days.... here’s a pic of me as a TN kid. #Hindsight #FBF 

https://t.co/NZWRraEpCM https://t.co/VWLDFNuW4L""",Twitter for iPhone,583,6815,2018-10-26,21:13:41,Male,Entertainment
111,jtimberlake,"""26565946""",Tweet,"""https://t.co/b1JVdePdOS""",Twitter for iPhone,659,9397,2018-10-24,23:10:35,Male,Entertainment
112,jtimberlake,"""26565946""",Tweet,"""ROUND 2 tomorrow 🤙
https://t.co/3EGfSebIjF""",Twitter for iPhone,206,2067,2018-10-24,01:49:55,Male,Entertainment
113,jtimberlake,"""26565946""",Reply,"""@RealHughJackman @WattsUpPhoto sound ON 🔈""",Twitter for iPhone,46,460,2018-10-23,21:44:47,Male,Entertainment
114,jtimberlake,"""26565946""",Tweet,"""Backstage at @TheGarden... with a copy of MY BOOK. It’s coming out in a week! You can pre-order it right here —&gt;  https://t.co/NZWRraEpCM #HINDSIGHT https://t.co/pdc1xoBFII""",Twitter for iPhone,620,5606,2018-10-23,17:12:33,Male,Entertainment
115,nineteen85,"""19051437""",Retweet,"""@jtimberlake !!! These are so crazy! Thank you 🙏🏾 https://t.co/GH17qf7RkV""",Twitter for iPhone,66,900,2018-10-21,21:26:59,Male,Entertainment
116,jtimberlake,"""26565946""",Tweet,"""Made these jeans with @levis. They’re out now. 501 ST https://t.co/2hBOav9bYb https://t.co/THkhm6nNPH""",Twitter for iPhone,500,5959,2018-10-20,23:46:07,Male,Entertainment
117,jtimberlake,"""26565946""",Tweet,"""Congrats to @ellenpompeo, @Yarashahidi, @WillAndGrace’s @MaxMutchnick &amp; David Kohan, @20thCenturyFox Films, and Student Advocate of the Year Ruby Noboa -  for being honored last night  at the @glsen #RespectAwards. We have to support safe schools for #LGBTQ youth! 🙌""",Twitter for iPhone,268,2615,2018-10-20,16:50:19,Male,Entertainment
118,jtimberlake,"""26565946""",Tweet,"""💯 https://t.co/Jl3uZePMEq""",Twitter for iPhone,325,3196,2018-10-19,18:21:03,Male,Entertainment
119,jtimberlake,"""26565946""",Tweet,"""Back in the 6 last night. Thank you Toronto. https://t.co/tbPm1oMUcq https://t.co/KPlaUQK70o""",Twitter for iPhone,588,7207,2018-10-11,01:11:21,Male,Entertainment
120,jtimberlake,"""26565946""",Tweet,"""Hope you got your phone back after this 🤙 #VZUp @verizon 

https://t.co/7R5JB30aYN https://t.co/lLADlqXhsn""",Twitter for iPhone,493,6993,2018-10-07,05:05:14,Male,Entertainment
