Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
90,britneyspears,"""16409683""",Reply,"""@Loopy_louuu ❤️""",Twitter Web Client,14,78,2018-10-09,21:24:46,Female,Music
91,britneyspears,"""16409683""",Tweet,"""Thank you! 💕 https://t.co/5ZzEMiFk6x""",Twitter Web Client,531,4045,2018-10-09,21:21:43,Female,Music
92,britneyspears,"""16409683""",Reply,"""@mademetoxic @TheBritneyArmy Thank you!! 💕""",Twitter for iPhone,36,192,2018-10-08,18:49:27,Female,Music
93,britneyspears,"""16409683""",Reply,"""@miguelvigil @TheBritneyArmy @peopleschoice 💕""",Twitter for iPhone,23,143,2018-10-08,18:48:07,Female,Music
94,thebritneyarmy,"""958372028""",Retweet,"""FINAL DAY for DOUBLE #PCAs votes! Cast your vote for 👉@britneyspears’ #PieceOfMeTour to win the @PeoplesChoice Award for #TheConcertTour here 👉 https://t.co/at5g7TlSRH https://t.co/mbOGslTfDl""",Twitter for iPhone,615,3068,2018-10-08,18:09:43,Female,Music
95,britneyspears,"""16409683""",Tweet,"""I’m so excited for you all to see the different personas of #MyPrerogative... and I had to put together my own personal edit of the video footage! Here’s a little taste... more coming soon... https://t.co/IYF4a5I3mK""",Twitter for iPhone,4588,21485,2018-10-03,21:16:41,Female,Music
96,britneyspears,"""16409683""",Tweet,"""Always so much fun dancing with my good friend @WillieGomez!! He's a total gentleman and made me feel like a such a lady doing the salsa in heels for the first time today! I adore him to the max!!!!! 👠👠👠 https://t.co/Nk3cuPXUOE""",Twitter for iPhone,3986,29371,2018-10-03,01:12:11,Female,Music
97,britneyspears,"""16409683""",Tweet,"""💋💋💋 #FBF 
📷: Steven Klein https://t.co/1If3ICIE3p""",Twitter for iPhone,2900,23818,2018-09-28,17:01:07,Female,Music
98,britneyspears,"""16409683""",Tweet,"""🎩🎩🎩
#tbt 📷: Herb Ritts https://t.co/6yaGsIrkSi""",Twitter for iPhone,4021,31259,2018-09-27,17:59:17,Female,Music
99,britneyspears,"""16409683""",Tweet,"""“...when you see only one set of footprints, it was then that I carried you."" -Footprints In The Sand https://t.co/rtswIuq74R""",Twitter for iPhone,2111,17641,2018-09-20,20:31:05,Female,Music
100,britneyspears,"""16409683""",Tweet,"""New tank tops and sweats are available now in the webstore!!! ✨ https://t.co/bj4HpxUN1Q https://t.co/9fZ9usjI1V""",Twitter for iPhone,680,4403,2018-09-14,17:04:10,Female,Music
101,britneyspears,"""16409683""",Tweet,"""Throwback to me and Sam watching Jayden's football game 🏈👒🍭🐯 #tbt https://t.co/BZ9viPJKlw""",Twitter for iPhone,1452,15463,2018-09-13,22:07:45,Female,Music
102,thebritneyarmy,"""958372028""",Retweet,"""#ICYMI the Official @BritneySpears Online Store is back! 
🛍 Shop now: https://t.co/hXPY6d0QhQ https://t.co/7pCF19CMYm""",Twitter for iPhone,409,2631,2018-09-13,19:25:12,Female,Music
103,britneyspears,"""16409683""",Tweet,"""👒👄👒
📷: @francesiacuzzi https://t.co/oSfvW5TUcz""",Twitter for iPhone,1764,17071,2018-09-13,19:09:21,Female,Music
104,britneyspears,"""16409683""",Tweet,"""I'm so grateful for my wonderful boys!!! I couldn't be more proud of them!! Happy birthday, Jayden and Preston!!!! Love you! ❤️❤️❤️ https://t.co/2P38fi5CxU""",Twitter for iPhone,1715,21627,2018-09-12,21:42:44,Female,Music
105,britneyspears,"""16409683""",Tweet,"""#NeverForget ❤️ https://t.co/8NxzhyTKBP""",Twitter for iPhone,2467,15263,2018-09-11,18:11:16,Female,Music
106,britneyspears,"""16409683""",Tweet,"""Couldn't make up mind... hair up or down??? 👠👠👠👠👠👠 📷: @francesiacuzzi https://t.co/dAfAmDoo4K""",Twitter Web Client,3580,32034,2018-09-10,20:01:50,Female,Music
107,britneyspears,"""16409683""",Tweet,"""Brand new items are available now in the webstore, along with my new fragrance, Prerogative! ✨🛍 https://t.co/bj4HpxUN1Q https://t.co/YZWBBXVqJp""",Twitter for iPhone,1093,6069,2018-09-07,17:24:11,Female,Music
108,urbanoutfitters,"""15515919""",Retweet,"""You've been asking for this, and it's FINALLY back! Pre-order the ultimate  @britneyspears classic ""...Baby One More Time"" on vinyl before it's gone again! 🙌🙌🙌
https://t.co/P2qkZOOq39 https://t.co/G8ATo1G0m0""",Salesforce - Social Studio,816,4538,2018-09-07,13:49:45,Female,Music
109,britneyspears,"""16409683""",Tweet,"""My favorite city in the world 👠👠👛👛 #tbt https://t.co/eus7uFpXHw""",Twitter for iPhone,956,9130,2018-09-06,17:39:56,Female,Music
110,britneyspears,"""16409683""",Tweet,"""There's always a way out!!!!! This looks like paradise 🏝🐠🏝 https://t.co/FuhEWE7o1k""",Twitter for iPhone,1064,9785,2018-09-05,20:27:41,Female,Music
